position,x,y,curvature,stiffness,resistance,push_force,velocity,buckling_risk,kickback_score,predicted_risk,simulated_combined_risk,prediction_error
8.622091365521472,5.61122244488978,6.539590469081949,0.03225256102917303,0.7500000000000002,0.615657012864663,0.1615657012864663,2.4757729939894513,0.4112907980745447,0.4184251001755971,0.42052314802563917,0.4184251001755971,-0.002098047850042084
8.902715400742501,5.811623246492986,6.736032236179797,0.034033943099151996,0.7500000000000002,0.6379242887394,0.16379242887394,2.442115320897116,0.4172048145867556,0.42739444813857863,0.4356860725457029,0.42739444813857863,-0.008291624407124276
9.180760366918083,6.012024048096192,6.928771754526121,0.035884013345730645,0.7500000000000002,0.6610501668216331,0.16610501668216332,2.408115106874751,0.42326328372467703,0.4366499405903317,0.442791160768094,0.4366499405903317,-0.006141220177762308
9.456187846152583,6.212424849699399,7.117715701331153,0.03780480254971089,0.7500000000000002,0.6850600318713862,0.16850600318713863,2.37380266835817,0.42946693743484493,0.4461975097212918,0.4509117473040906,0.4461975097212918,-0.004714237582798819
9.728964431512635,6.412825651302605,7.302774027913564,0.03979808481439638,0.7500000000000002,0.7099760601799548,0.17099760601799552,2.3392140353000306,0.4358155799352413,0.4560417413492342,0.4574639257156041,0.4560417413492342,-0.0014221843663699274
9.99906186339496,6.613226452905812,7.483860033519242,0.04186532016921909,0.7500000000000002,0.7358165021152387,0.17358165021152389,2.304391043134838,0.4423079840077335,0.4661856479562713,0.4680641640249378,0.4661856479562713,-0.0018785160686664581
10.266457160008711,6.813627254509019,7.660890435902413,0.04400759047356328,0.6000000000000002,0.716083495209196,0.17160834952091963,2.33088891721576,0.47485835243818053,0.45844518703018383,0.47606098579732675,0.47485835243818053,-0.0012026333591462213
10.531132741129372,7.014028056112225,7.8337854386016,0.0462255285252446,0.6500000000000001,0.7560935780403129,0.1756093578040313,2.277782943927021,0.4723398028117607,0.47410075256699097,0.48356889372338124,0.47410075256699097,-0.009468141156390275
10.793076544181,7.214428857715431,8.0024687948462,0.04851924045635748,0.6000000000000002,0.7657116450199323,0.17657116450199323,2.2653755562419966,0.48720785816481627,0.47784178494935436,0.48956123125214857,0.48720785816481627,-0.0023533730873323
11.05228213159724,7.414829659318637,8.166867868032732,0.05088822172674431,0.5000000000000001,0.7588822172674431,0.17588822172674431,2.274171607814822,0.5105276132851955,0.4751862915023686,0.5056310047815591,0.5105276132851955,0.004896608503636379
