position,x,y,curvature,stiffness,friction,resistance,velocity,push_force
0.0,0.0,0.0,0.0004350276026843783,0.5,0.2,0.2543502760268438,3.188901917150292,0.12543502760268438
0.32181861784442767,0.20040080160320642,0.2518069528589115,0.0008703238548921287,0.5,0.2,0.2587032385489213,3.1778737652342466,0.12587032385489214
0.6435240245928022,0.40080160320641284,0.5034692016129299,0.0017426417331909176,0.5,0.2,0.2674264173319092,3.1560017570254684,0.1267426417331909
0.9650031840671001,0.6012024048096193,0.7548421689206603,0.0026189526369758483,0.5,0.2,0.2761895263697585,3.1343306909737594,0.12761895263697584
1.2861434098969853,0.8016032064128257,1.0057815308447355,0.0035012654961931442,0.5,0.2,0.28501265496193146,3.112809811292092,0.12850126549619315
1.6068325403525103,1.0020040080160322,1.2561433432465334,0.004391604057782346,0.5,0.2,0.29391604057782345,3.0913906888531364,0.12939160405778236
1.9269591130908106,1.2024048096192386,1.5057841678124735,0.005292011681839675,0.5,0.2,0.30292011681839676,3.070027047987875,0.13029201168183968
2.246412539787042,1.402805611222445,1.7545611975896553,0.006204556008494831,0.5,0.2,0.3120455600849483,3.0486746205223394,0.13120455600849484
2.5650832806188,1.6032064128256514,2.0023323819090875,0.007131333454495899,0.5,0.2,0.321313334544959,3.0272910258470533,0.1321313334544959
2.8828630185718835,1.8036072144288577,2.248956550575345,0.008074473492479438,0.5,0.2,0.3307447349247944,3.0058356760855833,0.13307447349247944
3.1996448335334975,2.0040080160320644,2.4942935372022426,0.00903614265859274,0.5,0.2,0.3403614265859274,2.98426970566328,0.13403614265859273
3.5153233761366898,2.2044088176352705,2.7382043015749282,0.010018548225286411,0.5,0.2,0.3501854822528641,2.9625559247798785,0.13501854822528642
3.8297950413169217,2.404809619238477,2.9805510509197877,0.011023941465677508,0.5,0.2,0.36023941465677506,2.940658796458495,0.1360239414656775
4.142958141538035,2.6052104208416833,3.2211973599645995,0.012054620423837906,0.5,0.2,0.3705462042383791,2.9185444369770988,0.13705462042383793
4.454713079640408,2.80561122244489,3.4600082896726154,0.013112932091463147,0.5,0.2,0.3811293209146315,2.8961806395877994,0.13811293209146314
4.764962521258541,3.006012024048096,3.6968505045354974,0.014201273875573087,0.5,0.2,0.3920127387557309,2.8735369214907136,0.1392012738755731
5.0736115667486015,3.2064128256513027,3.9315923883115236,0.015322094224160013,0.5,0.2,0.40322094224160016,2.8505845940484105,0.14032209422416003
5.3805679225582885,3.4068136272545093,4.1641041580969596,0.016477892256804138,0.5,0.2,0.4147789225680414,2.827296856203784,0.14147789225680416
5.685742071961579,3.6072144288577155,4.394257976620169,0.01767121622531979,0.5,0.2,0.4267121622531979,2.803648910991846,0.1426712162253198
5.989047445069183,3.807615230460922,4.62192806264979,0.01890466060545697,0.5,0.2,0.4390466060545697,2.7796181049109934,0.14390466060545698
6.2904005880115825,4.008016032064129,4.846990799410132,0.02018086159459686,0.5,0.2,0.4518086159459686,2.755184089738772,0.14518086159459687
6.589721331175119,4.208416833667335,5.069324840898979,0.021502490762563994,0.5,0.2,0.4650249076256399,2.7303290061346357,0.146502490762564
6.886932956352167,4.408817635270541,5.2888112160049845,0.02287224657328858,0.5,0.2,0.4787224657328858,2.7050376880677987,0.1478722465732886
7.1819623626438895,4.609218436873747,5.505333430324066,0.024292843464859413,0.5,0.2,0.4929284346485941,2.6792978867346187,0.1492928434648594
7.4747402309277735,4.809619238476954,5.718777565576472,0.02576699814493703,0.5,0.2,0.5076699814493704,2.6531005121921143,0.15076699814493705
7.765201186671722,5.01002004008016,5.929032376528518,0.027297412728688287,0.5,0.2,0.5229741272868829,2.6264398904306003,0.1522974127286883
8.053283960841611,5.210420841683367,6.1359893853255425,0.02888675431882677,0.5,0.2,0.5388675431882677,2.5993140330406157,0.15388675431882679
8.338931548609146,5.410821643286574,6.339542973145074,0.03053763060340025,0.5,0.2,0.5553763060340026,2.5717249160104894,0.15553763060340026
8.622091365521472,5.61122244488978,6.539590469081949,0.03225256102917303,0.5,0.2,0.5725256102917304,2.5436787635261036,0.15725256102917307
8.902715400742501,5.811623246492986,6.736032236179797,0.034033943099151996,0.5,0.2,0.59033943099152,2.515186331955652,0.159033943099152
9.180760366918083,6.012024048096192,6.928771754526121,0.035884013345730645,0.5,0.2,0.6088401334573066,2.486263188502282,0.16088401334573066
9.456187846152583,6.212424849699399,7.117715701331153,0.03780480254971089,0.5,0.2,0.628048025497109,2.456929978327045,0.16280480254971091
9.728964431512635,6.412825651302605,7.302774027913564,0.03979808481439638,0.5,0.2,0.647980848143964,2.427212673317772,0.1647980848143964
9.99906186339496,6.613226452905812,7.483860033519242,0.04186532016921909,0.5,0.2,0.6686532016921909,2.3971427951257795,0.1668653201692191
10.266457160008711,6.813627254509019,7.660890435902413,0.04400759047356328,0.5,0.2,0.6900759047356329,2.366757604668468,0.16900759047356329
10.531132741129372,7.014028056112225,7.8337854386016,0.0462255285252446,0.5,0.2,0.712255285252446,2.336100250033838,0.1712255285252446
10.793076544181,7.214428857715431,8.0024687948462,0.04851924045635748,0.5,0.2,0.7351924045635748,2.305219864655906,0.17351924045635747
11.05228213159724,7.414829659318637,8.166867868032732,0.05088822172674431,0.5,0.2,0.7588822172674432,2.274171607814822,0.17588822172674434
11.308748788300417,7.615230460921844,8.32691368871324,0.05333126730856778,0.5,0.2,0.7833126730856779,2.2430166399696883,0.1783312673085678
11.562481608023429,7.81563126252505,8.482541008041766,0.05584637699790292,0.5,0.2,0.8084637699790294,2.211822026186559,0.18084637699790296
11.813491567083402,8.016032064128257,8.63368834762828,0.058430657191734056,0.5,0.2,0.8343065719173406,2.1806605620013295,0.18343065719173407
12.061795584101722,8.216432865731463,8.780298045753018,0.06108022093021936,0.5,0.2,0.8608022093021936,2.149610517444523,0.18608022093021936
12.30741656405567,8.41683366733467,8.92231629989779,0.06379008851769166,0.5,0.2,0.8879008851769166,2.1187552966400336,0.18879008851769166
12.550383424946192,8.617234468937877,9.059693205554407,0.06655409158845686,0.5,0.2,0.9155409158845687,2.088183012343988,0.19155409158845688
12.790731105279628,8.817635270541082,9.192382791274072,0.06936478405600745,0.5,0.2,0.9436478405600746,2.057985976949083,0.19436478405600746
13.028500550493481,9.01803607214429,9.320343049925327,0.07221336394904507,0.5,0.2,0.9721336394904507,2.028260113768709,0.1972133639490451
13.263738676414128,9.218436873747494,9.443535966131783,0.0750896106573431,0.5,0.2,1.000896106573431,1.9991042947502502,0.2000896106573431
13.496498307824265,9.418837675350701,9.561927539864776,0.07798184253986776,0.5,0.2,1.0298184253986775,1.9706196130397022,0.20298184253986779
13.726838090246797,9.619238476953909,9.675487806169727,0.08087690013301495,0.5,0.2,1.0587690013301496,1.94290860092397,0.20587690013301496
13.954822373127264,9.819639278557114,9.78419085100893,0.08376016027989071,0.5,0.2,1.087601602798907,1.9160744054981975,0.20876016027989072
14.180521062725244,10.02004008016032,9.888014823207248,0.08661558632109638,0.5,0.2,1.1161558632109638,1.8902199358465834,0.21161558632109642
14.40400944321291,10.220440881763528,9.986941942491052,0.08942581898505694,0.5,0.2,1.1442581898505695,1.8654469965105995,0.21442581898505697
14.62536796473106,10.420841683366733,10.080958503614578,0.0921723117462957,0.5,0.2,1.171723117462957,1.8418554224688028,0.2171723117462957
14.844681997472568,10.62124248496994,10.170054876571815,0.09483551315270597,0.5,0.2,1.1983551315270597,1.8195422307502476,0.219835513152706
15.062041551251488,10.821643286573147,10.254225502895746,0.0973950969540372,0.5,0.2,1.223950969540372,1.7986008031583032,0.2223950969540372
15.277540960471189,11.022044088176353,10.333468888050803,0.09983023882636358,0.5,0.2,1.2483023882636357,1.779120113415527,0.22483023882636358
15.49127853492156,11.22244488977956,10.40778758992806,0.10211993615075403,0.5,0.2,1.2711993615075403,1.7611840104362058,0.22711993615075407
15.70335617740506,11.422845691382767,10.477188203456695,0.10424336478221252,0.5,0.2,1.2924336478221252,1.744870567486265,0.22924336478221252
15.913878969801512,11.623246492985972,10.54168134134897,0.10618026419010693,0.5,0.2,1.3118026419010693,1.7302515048216538,0.23118026419010695
16.122954729816065,11.823647294589179,10.601281610999827,0.10791133994879695,0.5,0.2,1.3291133994879696,1.7173916911385068,0.23291133994879695
16.330693541294153,12.024048096192384,10.656007587565998,0.10941867051158928,0.5,0.2,1.3441867051158929,1.7063487269467499,0.2344186705115893
16.537207261609925,12.224448897795591,10.70588178325328,0.1106861037142613,0.5,0.2,1.3568610371426129,1.6971726109272354,0.2356861037142613
16.74260901021672,12.424849699398798,10.750930612844307,0.11169962770811286,0.5,0.2,1.3669962770811286,1.6899054885428957,0.23669962770811287
16.947012642966335,12.625250501002004,10.791184355502985,0.11244770115229283,0.5,0.2,1.3744770115229283,1.6845814807170962,0.23744770115229283
17.150532217235046,12.82565130260521,10.826677112895284,0.11292152856634714,0.5,0.2,1.3792152856634714,1.6812265893309248,0.23792152856634716
17.35328145321879,13.026052104208418,10.857446763669781,0.11311526874635085,0.5,0.2,1.3811526874635085,1.67985867561519,0.23811526874635086
17.55537319696122,13.226452905811623,10.88353491434491,0.11302616698279844,0.5,0.2,1.3802616698279844,1.6804875071945642,0.23802616698279844
17.756918890745478,13.42685370741483,10.90498684665345,0.1126546053015593,0.5,0.2,1.376546053015593,1.6831148695496183,0.23765460530155932
17.958028056408548,13.627254509018037,10.921851461398177,0.11200406883674158,0.5,0.2,1.3700406883674159,1.6877347379024825,0.2370040688367416
18.15880779692704,13.827655310621243,10.934181218876162,0.11108103044844846,0.5,0.2,1.3608103044844846,1.6943335059160778,0.23608103044844847
18.3593623212832,14.02805611222445,10.942032075932467,0.10989475951859938,0.5,0.2,1.3489475951859937,1.702890268049285,0.2348947595185994
18.55979249716325,14.228456913827655,10.945463419707348,0.10845706422087081,0.5,0.2,1.3345706422087082,1.7133771528179802,0.23345706422087084
18.760195435485713,14.428857715430862,10.94453799814437,0.10678197923623597,0.5,0.2,1.3178197923623598,1.7257597045209174,0.231781979236236
18.960664110127233,14.629258517034069,10.939321847329879,0.1048854127196743,0.5,0.2,1.298854127196743,1.7399973111289402,0.22988541271967433
19.16128701553257,14.829659318637274,10.929884215737642,0.1027847672431188,0.5,0.2,1.277847672431188,1.7560436759718563,0.2277847672431188
19.362147864188987,15.030060120240481,10.916297485455178,0.100498549452269,0.5,0.2,1.2549854945226901,1.7738473305996476,0.225498549452269
19.563325325238143,15.230460921843688,10.898637090471588,0.09804598236979027,0.5,0.2,1.2304598236979027,1.7933521857248065,0.22304598236979026
19.76489280481337,15.430861723446894,10.876981432109332,0.09544663279346988,0.5,0.2,1.2044663279346988,1.8144981165339389,0.2204466327934699
19.966918268046644,15.6312625250501,10.851411791685376,0.09272006425656826,0.5,0.2,1.1772006425656827,1.837221577927826,0.21772006425656826
20.169464102103316,15.831663326653308,10.82201224048973,0.08988552373259212,0.5,0.2,1.1488552373259213,1.8614562444781904,0.21488552373259215
20.372587019086,16.032064128256515,10.788869547172096,0.08696166786820039,0.5,0.2,1.1196166786820039,1.8871336691345697,0.21196166786820037
20.576337997208842,16.23246492985972,10.752073082629877,0.08396633218254895,0.5,0.2,1.0896633218254896,1.9141839540475243,0.20896633218254898
20.78076225828401,16.432865731462925,10.711714722493202,0.08091634451369564,0.5,0.2,1.0591634451369565,1.942536426356363,0.20591634451369567
20.985899279283146,16.633266533066134,10.667888747305062,0.07782738212155958,0.5,0.2,1.028273821215596,1.9721203114492196,0.2028273821215596
